Observation_ID,AOU_Code,AcceptedTSN,Admin_Unit_Code,Common_Name,Date,Distance,Disturbance,End_Time,Flyover_Observed,Humidity,ID_Method,Initial_Three_Min_Cnt,Interval_Length,Location_Type,Observer,PIF_Watchlist_Status,Plot_Name,Previously_Obs,Regional_Stewardship_Status,Scientific_Name,Sex,Site_Name,Sky,Start_Time,Sub_Unit_Code,Temperature,Visit,Wind,Year,Taxon_Code,Month,Month_Name,Season,Observation_Duration_Min,Time_Of_Day
2064,AMGO,179236.0,ANTI,American Goldfinch,2018-06-26,<= 50 Meters,No effect on count,07:54:00,False,90.3000030517578,Calling,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Carduelis tristis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,95286.0,6,June,Summer,10.0,Early Morning (before 8am)
2065,PRAW,950052.0,ANTI,Prairie Warbler,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,True,ANTI-0199,False,True,Setophaga discolor,Male,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,890945.0,6,June,Summer,10.0,Early Morning (before 8am)
2066,CARW,178581.0,ANTI,Carolina Wren,2018-06-26,<= 50 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Thryothorus ludovicianus,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,88350.0,6,June,Summer,10.0,Early Morning (before 8am)
2067,EAWP,178359.0,ANTI,Eastern Wood-Pewee,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,True,Contopus virens,Male,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,85846.0,6,June,Summer,10.0,Early Morning (before 8am)
2068,FISP,179443.0,ANTI,Field Sparrow,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,84790.0,6,June,Summer,10.0,Early Morning (before 8am)
2069,EATO,179276.0,ANTI,Eastern Towhee,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,True,Pipilo erythrophthalmus,Male,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,83803.0,6,June,Summer,10.0,Early Morning (before 8am)
2070,DOWO,178259.0,ANTI,Downy Woodpecker,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,True,Picoides pubescens,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,84936.0,6,June,Summer,10.0,Early Morning (before 8am)
2071,MODO,177125.0,ANTI,Mourning Dove,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,82737.0,6,June,Summer,10.0,Early Morning (before 8am)
2072,AMCR,179731.0,ANTI,American Crow,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Calling,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Corvus brachyrhynchos,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,87106.0,6,June,Summer,10.0,Early Morning (before 8am)
2073,ACFL,178339.0,ANTI,Acadian Flycatcher,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,True,Empidonax virescens,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,85824.0,6,June,Summer,10.0,Early Morning (before 8am)
2074,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Baeolophus bicolor,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,266957.0,6,June,Summer,10.0,Early Morning (before 8am)
2075,INBU,179150.0,ANTI,Indigo Bunting,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,True,Passerina cyanea,Male,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,94257.0,6,June,Summer,10.0,Early Morning (before 8am)
2076,AMCR,179731.0,ANTI,American Crow,2018-06-26,<= 50 Meters,No effect on count,07:54:00,False,90.3000030517578,Calling,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Corvus brachyrhynchos,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,87106.0,6,June,Summer,10.0,Early Morning (before 8am)
2077,RBWO,178195.0,ANTI,Red-bellied Woodpecker,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Calling,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Melanerpes carolinus,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,84865.0,6,June,Summer,10.0,Early Morning (before 8am)
2078,CEDW,178532.0,ANTI,Cedar Waxwing,2018-06-26,<= 50 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Bombycilla cedrorum,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,88296.0,6,June,Summer,10.0,Early Morning (before 8am)
2079,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-06-26,<= 50 Meters,No effect on count,07:54:00,False,90.3000030517578,Calling,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Baeolophus bicolor,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,266957.0,6,June,Summer,10.0,Early Morning (before 8am)
2080,UNCH,553526.0,ANTI,Unidentified Chickadee,2018-06-26,<= 50 Meters,No effect on count,07:54:00,False,90.3000030517578,Calling,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Poecile,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,263793.0,6,June,Summer,10.0,Early Morning (before 8am)
2081,NOCA,179124.0,ANTI,Northern Cardinal,2018-06-26,50 - 100 Meters,No effect on count,07:54:00,False,90.3000030517578,Singing,False,7.5 - 10 min,Grassland,Elizabeth Oswald,False,ANTI-0199,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Clear or Few Clouds,07:44:00,,16.1000003814697,2,Light air movement (1-3 mph) smoke drifts,2018,94228.0,6,June,Summer,10.0,Early Morning (before 8am)
2082,BARS,178448.0,ANTI,Barn Swallow,2018-06-26,<= 50 Meters,Moderate effect on count,08:53:00,False,62.0,Visualization,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Hirundo rustica,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,87409.0,6,June,Summer,10.0,Morning (8-10am)
2083,NOCA,179124.0,ANTI,Northern Cardinal,2018-06-26,50 - 100 Meters,Moderate effect on count,08:53:00,False,62.0,Singing,True,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,94228.0,6,June,Summer,10.0,Morning (8-10am)
2084,SOSP,179492.0,ANTI,Song Sparrow,2018-06-26,50 - 100 Meters,Moderate effect on count,08:53:00,False,62.0,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Melospiza melodia,Male,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,85643.0,6,June,Summer,10.0,Morning (8-10am)
2085,BARS,178448.0,ANTI,Barn Swallow,2018-06-26,50 - 100 Meters,Moderate effect on count,08:53:00,False,62.0,Visualization,False,7.5 - 10 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Hirundo rustica,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,87409.0,6,June,Summer,10.0,Morning (8-10am)
2086,BARS,178448.0,ANTI,Barn Swallow,2018-06-26,50 - 100 Meters,Moderate effect on count,08:53:00,False,62.0,Visualization,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Hirundo rustica,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,87409.0,6,June,Summer,10.0,Morning (8-10am)
2087,BHCO,179112.0,ANTI,Brown-headed Cowbird,2018-06-26,Not Recorded,Moderate effect on count,08:53:00,True,62.0,Visualization,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Molothrus ater,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,94215.0,6,June,Summer,10.0,Morning (8-10am)
2088,MODO,177125.0,ANTI,Mourning Dove,2018-06-26,Not Recorded,Moderate effect on count,08:53:00,True,62.0,Visualization,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,82737.0,6,June,Summer,10.0,Morning (8-10am)
2089,HOFI,0.0,ANTI,House Finch,2018-06-26,50 - 100 Meters,Moderate effect on count,08:53:00,False,62.0,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Haemorhous mexicanus,Male,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,926917.0,6,June,Summer,10.0,Morning (8-10am)
2090,COGR,179104.0,ANTI,Common Grackle,2018-06-26,Not Recorded,Moderate effect on count,08:53:00,True,62.0,Visualization,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Quiscalus quiscula,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,94206.0,6,June,Summer,10.0,Morning (8-10am)
2091,CARW,178581.0,ANTI,Carolina Wren,2018-06-26,<= 50 Meters,Moderate effect on count,08:53:00,False,62.0,Calling,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Thryothorus ludovicianus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,88350.0,6,June,Summer,10.0,Morning (8-10am)
2092,NOMO,178620.0,ANTI,Northern Mockingbird,2018-06-26,50 - 100 Meters,Moderate effect on count,08:53:00,False,62.0,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Mimus polyglottos,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,88394.0,6,June,Summer,10.0,Morning (8-10am)
2093,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-06-26,<= 50 Meters,Moderate effect on count,08:53:00,False,62.0,Visualization,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Ammodramus savannarum,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,83867.0,6,June,Summer,10.0,Morning (8-10am)
2094,HOSP,179628.0,ANTI,House Sparrow,2018-06-26,<= 50 Meters,Moderate effect on count,08:53:00,False,62.0,Calling,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0188,False,False,Passer domesticus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:43:00,,22.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,86194.0,6,June,Summer,10.0,Morning (8-10am)
2095,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,True,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Baeolophus bicolor,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,266957.0,6,June,Summer,10.0,Morning (8-10am)
2096,TRES,178431.0,ANTI,Tree Swallow,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Visualization,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Tachycineta bicolor,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,87391.0,6,June,Summer,10.0,Morning (8-10am)
2097,EABL,179801.0,ANTI,Eastern Bluebird,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Sialia sialis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,87184.0,6,June,Summer,10.0,Morning (8-10am)
2098,FISP,179443.0,ANTI,Field Sparrow,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,84790.0,6,June,Summer,10.0,Morning (8-10am)
2099,INBU,179150.0,ANTI,Indigo Bunting,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,True,Passerina cyanea,Male,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,94257.0,6,June,Summer,10.0,Morning (8-10am)
2100,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Ammodramus savannarum,Male,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,83867.0,6,June,Summer,10.0,Morning (8-10am)
2101,NOCA,179124.0,ANTI,Northern Cardinal,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,94228.0,6,June,Summer,10.0,Morning (8-10am)
2102,HOWR,178541.0,ANTI,House Wren,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Troglodytes aedon,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,88306.0,6,June,Summer,10.0,Morning (8-10am)
2103,CHSP,179435.0,ANTI,Chipping Sparrow,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,84781.0,6,June,Summer,10.0,Morning (8-10am)
2104,OROR,179064.0,ANTI,Orchard Oriole,2018-06-26,<= 50 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Icterus spurius,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,93634.0,6,June,Summer,10.0,Morning (8-10am)
2105,CARW,178581.0,ANTI,Carolina Wren,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Thryothorus ludovicianus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,88350.0,6,June,Summer,10.0,Morning (8-10am)
2106,RWBL,179045.0,ANTI,Red-winged Blackbird,2018-06-26,<= 50 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Calling,False,7.5 - 10 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Agelaius phoeniceus,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,93613.0,6,June,Summer,10.0,Morning (8-10am)
2107,NOMO,178620.0,ANTI,Northern Mockingbird,2018-06-26,50 - 100 Meters,Slight effect on count,08:38:00,False,67.0999984741211,Singing,False,7.5 - 10 min,Grassland,Elizabeth Oswald,False,ANTI-0189,False,False,Mimus polyglottos,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:28:00,,20.3999996185303,2,Light breeze (4-7 mph) wind felt on face,2018,88394.0,6,June,Summer,10.0,Morning (8-10am)
2108,AMRO,179759.0,ANTI,American Robin,2018-06-26,50 - 100 Meters,No effect on count,09:07:00,False,45.7999992370605,Singing,False,7.5 - 10 min,Grassland,Elizabeth Oswald,False,ANTI-0180,False,False,Turdus migratorius,Male,ANTI (Grassland Unit),Partly Cloudy,08:57:00,,24.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,87136.0,6,June,Summer,10.0,Morning (8-10am)
2109,MODO,177125.0,ANTI,Mourning Dove,2018-06-26,Not Recorded,No effect on count,09:07:00,True,45.7999992370605,Visualization,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0180,False,False,Zenaida macroura,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:57:00,,24.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,82737.0,6,June,Summer,10.0,Morning (8-10am)
2110,SOSP,179492.0,ANTI,Song Sparrow,2018-06-26,50 - 100 Meters,No effect on count,09:07:00,False,45.7999992370605,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0180,False,False,Melospiza melodia,Male,ANTI (Grassland Unit),Partly Cloudy,08:57:00,,24.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,85643.0,6,June,Summer,10.0,Morning (8-10am)
2111,INBU,179150.0,ANTI,Indigo Bunting,2018-06-26,50 - 100 Meters,No effect on count,09:07:00,False,45.7999992370605,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0180,False,True,Passerina cyanea,Male,ANTI (Grassland Unit),Partly Cloudy,08:57:00,,24.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,94257.0,6,June,Summer,10.0,Morning (8-10am)
2112,CHSP,179435.0,ANTI,Chipping Sparrow,2018-06-26,50 - 100 Meters,No effect on count,09:07:00,False,45.7999992370605,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0180,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Partly Cloudy,08:57:00,,24.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,84781.0,6,June,Summer,10.0,Morning (8-10am)
2113,NOCA,179124.0,ANTI,Northern Cardinal,2018-06-26,50 - 100 Meters,No effect on count,09:07:00,False,45.7999992370605,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0180,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:57:00,,24.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,94228.0,6,June,Summer,10.0,Morning (8-10am)
2114,AMGO,179236.0,ANTI,American Goldfinch,2018-06-26,50 - 100 Meters,No effect on count,09:07:00,False,45.7999992370605,Calling,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0180,False,False,Carduelis tristis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:57:00,,24.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,95286.0,6,June,Summer,10.0,Morning (8-10am)
2115,AMCR,179731.0,ANTI,American Crow,2018-06-26,50 - 100 Meters,No effect on count,09:07:00,False,45.7999992370605,Calling,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0180,False,False,Corvus brachyrhynchos,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:57:00,,24.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,87106.0,6,June,Summer,10.0,Morning (8-10am)
2116,EABL,179801.0,ANTI,Eastern Bluebird,2018-06-26,50 - 100 Meters,No effect on count,09:07:00,False,45.7999992370605,Visualization,False,7.5 - 10 min,Grassland,Elizabeth Oswald,False,ANTI-0180,False,False,Sialia sialis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,08:57:00,,24.2000007629395,2,Light breeze (4-7 mph) wind felt on face,2018,87184.0,6,June,Summer,10.0,Morning (8-10am)
2117,FISP,179443.0,ANTI,Field Sparrow,2018-06-26,50 - 100 Meters,No effect on count,09:20:00,False,51.4000015258789,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,True,Spizella pusilla,Male,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,84790.0,6,June,Summer,10.0,Morning (8-10am)
2118,BHCO,179112.0,ANTI,Brown-headed Cowbird,2018-06-26,50 - 100 Meters,No effect on count,09:20:00,False,51.4000015258789,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,False,Molothrus ater,Male,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,94215.0,6,June,Summer,10.0,Morning (8-10am)
2119,AMCR,179731.0,ANTI,American Crow,2018-06-26,50 - 100 Meters,No effect on count,09:20:00,False,51.4000015258789,Visualization,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,False,Corvus brachyrhynchos,Undetermined,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,87106.0,6,June,Summer,10.0,Morning (8-10am)
2120,NOCA,179124.0,ANTI,Northern Cardinal,2018-06-26,50 - 100 Meters,No effect on count,09:20:00,False,51.4000015258789,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,False,Cardinalis cardinalis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,94228.0,6,June,Summer,10.0,Morning (8-10am)
2121,BAOR,179083.0,ANTI,Baltimore Oriole,2018-06-26,<= 50 Meters,No effect on count,09:20:00,False,51.4000015258789,Visualization,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,False,Icterus galbula,Male,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,93655.0,6,June,Summer,10.0,Morning (8-10am)
2122,CHSP,179435.0,ANTI,Chipping Sparrow,2018-06-26,50 - 100 Meters,No effect on count,09:20:00,False,51.4000015258789,Singing,True,0-2.5 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,False,Spizella passerina,Male,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,84781.0,6,June,Summer,10.0,Morning (8-10am)
2123,AMGO,179236.0,ANTI,American Goldfinch,2018-06-26,<= 50 Meters,No effect on count,09:20:00,False,51.4000015258789,Calling,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,False,Carduelis tristis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,95286.0,6,June,Summer,10.0,Morning (8-10am)
2124,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-06-26,50 - 100 Meters,No effect on count,09:20:00,False,51.4000015258789,Singing,False,2.5 - 5 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,False,Baeolophus bicolor,Undetermined,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,266957.0,6,June,Summer,10.0,Morning (8-10am)
2125,INBU,179150.0,ANTI,Indigo Bunting,2018-06-26,50 - 100 Meters,No effect on count,09:20:00,False,51.4000015258789,Singing,False,5 - 7.5 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,True,Passerina cyanea,Male,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,94257.0,6,June,Summer,10.0,Morning (8-10am)
2126,AMGO,179236.0,ANTI,American Goldfinch,2018-06-26,<= 50 Meters,No effect on count,09:20:00,False,51.4000015258789,Visualization,False,7.5 - 10 min,Grassland,Elizabeth Oswald,False,ANTI-0181,False,False,Carduelis tristis,Undetermined,ANTI (Grassland Unit),Partly Cloudy,09:10:00,,24.7999992370605,2,Light air movement (1-3 mph) smoke drifts,2018,95286.0,6,June,Summer,10.0,Morning (8-10am)
